Entry,Date,Author
"bugün yaptığı konuşmadan sonra notlar;* kitleye hitabet konusunda çok iyi değil. bu konuda profesyonel destek almalı. daha akıcı konuşmalı, sesini doğru yerde yükseltmeli ve vurgularını doğru yerde yapmalı. en büyük rakibiyle arasında epey fark var bu konuda.* toplumun tüm kesimlerini kucaklama arzusu ilk bakışta mantıklı gelse bile, seçmende hala kişilere sevgi veya nefret belirleyici faktör. konuşmasında adını andığı eski siyasetçilerin seveni kadar sevmeyeni de olduğunu unutmamalı. her konuşmasında isim zikretmesine gerek yok.* en kısa zamanda tüm partilere, televizyonda canlı yayınlanacak bir açık oturum teklif etmeli. akp bu teklifi kabul etmese bile bu çağrısını diğer partilere yapmalı. millet, kimin ne vaad ettiğini edeceğini görebilmeli.* televizyonlar, radyolar ve gazeteler muhtemelen yoğun kullanabileceği araçlar olmayacak. internet üzerinden yayın yapılabilecek her türlü imkanı kullanmalı. bu konuda ciddi bir ekip kurdurmalı, sesini en ücra köşelere duyurmayı başarmalı.* hızlı bir şekilde; ekonomi, dış politika, suriyeli sığınmacılar, pkk sorunu, eğitim, sağlık, ab ve nato ile ilişkiler gibi konulardaki fikirlerini paylaşmalı. izleyecekleri siyaseti halka anlatmalı.* kadınlara ve gençlere özellikle önem vermeli. bu kitle seçimde en büyük gücü olabilir.* büyük mitinglerde özellikle mhp'yi hatırlatacak sloganlara izin vermemeli. merkez sağ parti olunacaksa kendi sloganları olmalı. bunun için de çok iyi reklam ekipleri ile çalışılmalı.* kendisine atılan/atılacak olan fetö iftirasına sessiz kalmamalı. iktidar partisinin geçmişinde fetö lideri ile çekilmiş fotoğraf, video ve diğer görselleri sürekli kullanmalı.* seçmenler, en azından iktidar partisine oy veren seçmenler, yolsuzluk üzerinden yapılan muhalefete prim vermiyor. muhalefeti vaadler ve yapılacaklar üzerinden yapmalı. * artık bir partinin lideri olduğuna göre, kendisine laf atacak olan diğer partilerin mensuplarına kendisi cevap vermemeli. sadece parti başkanlarını muhatap almalı. * seçimlere çok zaman kalmadı, yarından tezi yok kapı kapı dolaşmaya başlamalı. parti örgütlenmesini hızlı bir şekilde tamamlayarak tüm partililerine de aynı heyecanı verebilmeli.uzun lafın kısası, gireceği ilk seçimde patlama yapamazsa, siyasi partiler mezarlığında yerini alacak partinin kurucu genel başkanıdır. işi kolay değil, yolu açık olsun, umarım ülkemizin aradığı vizyon kendisinde ve ekibinde vardır.  ",25.10.2017 15:10,realaltar
"bu kadına fetöcü diyenlere sormak istediğim bir iki soru var;1. ohal hala yürürlükte mi ?2. ülkede bylook kullanan, bank asya’da hesabı olan veya ilişkili ya da terör destekçisi binlerce insan tespit edilmedi mi ?3. eğer bu tespitlerin içinde meral akşener varsa niye şu ana kadar yargılanmadı ?4. 2004 yılında mgk kararında zararlı örgüt olarak nitelenen fetö nasıl oluyorda 12 sene sonra ülkenin tüm bürokrasi ağına sızmış halde olup darbeye teşebbüs edebiliyor ?5. akp içerisinde neden fetöcü yok ?6. fetönün elebaşına çok değil 3-4 sene önce ağlayarak geri dön çağrısı yapan kimdi ?7. başbakan ve akp genel başkanı olduğu dönemde erdoğan, fetönün tüm kurumları ve ekonomiyi ele geçirmesine, kumpas davalarıyla ülkesini milletini seven insanları sadece kendilerine hizmet etmediği için hapishanelere tıkmasına (ki dönemin başbakanı bu savcılara kendi zırhlı makam aracını vermiştir) izin verdiğine göre bu duruma ne demeli ?  ",25.10.2017 15:11,savisa
"en çok kendini solcu ya da ne bileyim sosyal demokrat diye tanımlayanların umut bağlamasına şaşırdığım iyi parti lideri.bir faşistten demokrat yaratma çabasını, erdoğan'a karşı kurtuluş olarak görme rüyasını hayretle izliyorum.türkiye sağını bilmeyen ergenlere lafım yok. ama diğerlerine şaşırıyorum. dilerim yarın birgün akşener'in kritik gündemlerde akp'yle birlik olmasını görmezsiniz. türkiye sağının tipik tavrı bu olsa da.  ",25.10.2017 16:19,ne geregi var
"allah dediği için yenilikçi olmamakla itham edilen parti lideri.ne yapsın kadın yenilikçi olmak için yeni din mi kursun?siz nerede yaşıyorsunuz arkadaş? bu kadın kimden oy alacak? akp'ye oy veren, mhp'ye oy veren adamdan, chp'ye oy veren adamdan. bunların içinde dini hassasiyetleri olan insanlar yok mu? bu kadın hacca gitmiş bir insan olarak ulu manitu'yu mu anacak?türkçe'nin içinde yer etmiş inşallah, maşallah gibi kelimelere bile alerjisi olan siyasetten bihaber insanlar hakkında yorum yapıyor.ateistleri, deistleri, agnostikleri ötekileştiriyor mu bu kadın? şeriat getirip alkolü yasaklayacağını mı söylüyor?kadın teknoloji çağından bahsediyor, iletişim diyor, ekonomi diyor, dış politika diyor, uluslararası itibar diyor, atatürk diyor, cumhuriyet değerleri diyor, parlamenter sistem diyor, demokrasi diyor, yolsuzlukla mücadele diyor sen inşallah dedi diye oy vermem diyorsun. verme zaten, bu saydıklarım senin için öncelik değilse verme talip olduğu oy seninki değil; senin ve seninle aynı zihniyete sahip olanların ötekileştirdiği ve daha sonra akp'nin tabanını oluşturan, dini hassasiyetleri olan kitle. bunun yanında dini hassasiyetleri olmamakla birlikte evrensel değerlerin tekrar hakim olmasını isteyen kitle. yukarıda saydığım konularda ülkemizin yaşadığı sorunları dert edinen kitle.günlük dilin içine girmiş inşallah kelimesine bile düşman olan adam, bu düşmanlığı diğer her şeyin üzerinde tutan adam tam da bugün bu halde olmamızın yolunu açan adamdır. akp'nin ekmeğine yağ süren, bu ülkede asla kitleleri arkasından sürüklemeyi başaramayacak, çoğunluk olamayacak ve iktidarı ele geçirmeyecek bir zihniyetin ürünüdür.  ",25.10.2017 16:25,aias
kendisine sorulması gereken sorular olan siyasetçidir. (bkz: iyi parti ve akşener'e sorulacak sorular)  ,25.10.2017 16:29,hani marjinal bizdik
"iktidar partisini böler mi bölebilir peki ya başbakan/cumhurbaşkanı olsa ülkeyi iyi yönetebilir mi? işte bu soru işareti... geçmişte içişleri bakanlığı yapmış, güvenlik bürokrasisi ile işli dışlı ve aynı zaman da dyp sonrası mhp'de siyaset yapmış. fazla devletçi genlerle bezenmiş. bizim şu anda arzuladığımız tam tersi sonuna kadar sivil, sonuna kadar demokrat ve özgürlükçü yaklaşacak mümkünse mevcut siyaset dışı bir alternatif...  ",25.10.2017 17:19,nonamenofame
"bugünkü konuşmasından devlet bahçeli'lik akan akademisyen, siyasetçi. fakat oyumun meral hanım'a gitmemesinde bir etkisi olmayacak.  ",25.10.2017 19:38 ~ 03.03.2018 18:53,canmorali
kötünün iyisi. daha iyisi gelinceye kadar memlekete sahip çıkabilecek tek kişi.  ,25.10.2017 21:34,mesotes
"kürtçüler ve aktrolleri yerinden hoplatan kadındır..öncelikle parti aşırı sağ değil, merkez parti çizgisinde olacak.. ayrıca meral aksener cok birikimli bir kadındır iyi bir eğitimi vardır, partisinde de ne akp ne chp de olmayan donanımada insanlar vardır..neden nazım hikmet kültür merkezi derseniz? orasi yenimahalle belediyesine bağlı bir kongre merkezidir, ankara da o büyüklükte baska yerler akp'nin elinde.. ayrıca mekanın ismi değil orada neler söylenecek o önemli, bırakın su sekilciligi..  ",20.10.2017 22:25,asingleman
"kendisinden elbette iktidar beklemiyorum lakin %10 mhp'den, %10 da akp'den alarak mhp denen gereksiz partiyi baraj altında bırakıp akp'yi de tek başına iktidardan indirse benim için görevini yerine getirmiş olacaktır. tayyip başkan bile olsa akp'nin mecliste salt çoğunluğa sahip olmaması önemli.ha benim oyumun sahibi değil o ayrı.  ",20.10.2017 22:28,awakening of faith in the mahayana
"parti açılışı nazım hikmet kültür merkezinde değil; nazım hikmet kongre ve sanat merkezinde yapılacaktır. şayet ankaranın tüm salonları zapt edilmiş, bütün otelleri engellenmiş olmasaydı elbette bu açılış için daha büyük ve daha merkezi bir salon bulunabilirdi. hatta o zaman adı da değişik olurdu.hadi hep beraber bu saçma solculuk oyununu bırakıp önümüze bakalım.bokunu çıkardınız amk.  ",20.10.2017 22:35,bonkor banker
"partisinin siyasal pazarlamasını radyo-televizyon okuyan yeğenine devretmiş siyasetçi, bu kanıya nereden mi vardım aha da akşener'in az önce paylaştığı video siyasal pazarlama olayı ancak bu kadar berbat yapılır, kendisinin her tweetinde bir yazım yanlışı mevcut, yeni partinin ülkücü çizgide olmadığını beyan etmelerine rağmen twitter'daki künyesinde halen ""ülkücü"" yazıyor. velhasıl, ben akşener'in seçmeni olmayacağım lakin muhalefete yeni bir rüzgar katıp akp'den oy koparması yönüyle önemsiyorum bu kadını ve hareketini. kişisel öngürüm: şu ana kadar sergiledikleri şekilde bok gibi bir siyasal pazarlamayla karşımıza çıkarsalar, çok kısa zamanda balon olup sönecekler. sayın akşener eğer paranız yoksa ve siyasal pazarlama konusunda bir ajansla felan anlaşamadıysanız mesaj kutumu yeşillendirin de size birkaç taktik vereyim.  ",20.10.2017 22:37,klavye kahramani
elit akplilere tavsiyem siz kötüledikçe halk sahip çıkar benden söylemesi.  ,20.10.2017 22:40,okansss
"bir solcunun, sağın, nispeten daha nitelikli insanlar tarafından yönetilmesini istemesi neden garip karşılanıyor?  ",20.10.2017 22:46,dont judge me mom
"kendisi ve ekibi türkiyenin şu an ihtiyaç duyduğu aranan taze kandır, başarılar dilerim.  ",20.10.2017 22:47,chomanchero
onay tarihini almış lider. kurdurttukları partiyi yeni bir partiyle durdurmak için milliyetçilik sosu çok gerekliydi.bağımsızlık: yersen  ,20.10.2017 23:00,lifeisaproject
"sadece mhp ve chp'den oy calacaksa hic bir seyi degistiremeyecek partinin mustakbel genel baskani. turkiye'nin gercek bir merkez sag partiye ihtiyaci var. umarim ulkucu-milliyetci arka plana ragmen bunu temel parti politikasi yapip sadece mhp'nin yerine gecmeyi hedeflemiyorlardir. eskinin anap, dyp cizgilerinde ama cok daha duzgun isleyen, prensipli bir politikayla bir cok seyi, hatta turkiye'nin gelecegini degistirebilirler.asla oy vermeyecegim bu partinin ulkenin kaderi icin basarili olmasini cok isterim.edit: imla  ",20.10.2017 23:04 ~ 23:06,cok sahane insan
"yalvariyorum akpden oy calacak isler yapsin. ulusalci ataturkculeri doldurup akp nin hayatta oy vermeyecegi, chplilerin de bu partiye kayacagi bi is yaparsa akp gene tek basina iktidar olacaktir.  ",20.10.2017 23:11,pez
"buradan ilk defa ilan ediyorum, allah nasip edecek, siz teveccüh göstereceksiniz cumhurbaşkanlığını alacağız. devlete ait bütün uçakları satacağız..yukarıdaki söylemi facebook ortamından görünce ne yalan söyleyeyim iftira dedim.yok artık demez böyle bir şeyi twitter paylaşımı yapılmış deseler de yok yok derken,ne var ki merak ettim açtım twitter ortamını ve 17 ocak 2018 tarihli twitter paylaşımında şok içinde okudum.evet gerçekten yazmış.ne diyeyim güldüm.bu twite cevapları okudum.sonuç olarak yüzde üç bile alamaz.yok yok yüzde iki.en iyi ihtimal.  ",24.01.2018 23:24,sezer mi gezer mi
bugün bolu'da imiş.https://twitter.com/…ener/status/956478952641622021soğuk yüzünden dışarı çıkmaktan vazgeçilen bir günde sokaklarda kendisi.  ,25.01.2018 18:10,toplamiyorumulankozalaklari
yeni nesil rte  ,27.01.2018 23:46,drama koprusu
aktrollerin yanısıra hdp'li trollerin de hedef tahtasında olan parti lideri.  ,28.01.2018 09:41,sirgalahad777
"sessiz ve derinden, sağlam adımlarla ilerlemekte olan iyi parti lideri. geleceğin muhtemel türkiye cumhuriyeti başkanı ya da başbakanı.  ",30.01.2018 14:39,zaptir
kendisinden umut bekleyenleri hayal kırıklığına uğratmıştır. maskesi indi bir nevi. cumhurbaşkanı olsa rte den geri kalmaz  ,03.02.2018 00:38,vatan68
siyaseti iyi biliyor. kapı kapı dolaşıp herkesin elini sıkıyor. insanlara güler yüzle yaklaşıyor.çok sürpriz oy oranlarını görebilir.  ,03.02.2018 16:47,sia
ortaokul seviyesindeki imla kurallarına hakim olmayanlar tarafından eleştirilen iyi parti lideri.  ,03.02.2018 16:52,tugsavul
bugünkü chp kurultayında kemal kılıçdaroğlu tekrar başkan seçilirse barajı güle oynaya geçecek partinin başkanıdır.  ,03.02.2018 19:31,asi topraklarin asi cocugu
(bkz: tayyip bey'in fetö'cülüğü yoktur)(bkz: demir leydi)  ,03.02.2018 23:35 ~ 23:37,bos gezenin hos kalfasi
chp çıkmadan kapatmayın,22.11.2017 22:17,halklarin turkiye cumhuriyeti
(bkz: akp’li değilim ama)  ,23.11.2017 15:56,bunickkirkkarakter
"tüm planını mhp'de kongrede seçilip parti başkanı olup hazır kurulu bir partide muhalefet yapıp sonra da ülkede seçime girmek üzerine yapan ve bu plan dahili ve harici engelleyiciler tarafından sekteye uğratılınca da plansız programsız hiç hesapta olmadan parti kuran siyasetçi. tabii bence bu şekilde. belki de en başından ""b"" planı vardı ancak şu iyi partinin rüzgarı ve aslında olması gerekenden az rüzgarı bunu hissettiriyor bana.türkiye gibi siyaset dinamikleri tamamen algıya göre değişen bir ülkede parti kuracaksın ama iyi parti gibi bir isim, bir logo ile ortaya çıkacaksın. eğer asıl planı buysa zaten sıçtık.siyasette çoğulculuktan yanayım ben. her kesimden insanların temsil edilmesini isterim ama az ama çok olacak şekilde. çünkü bu ülkede sivil toplum kuruluşları var ama yok. genlerimize işlememiş. dolayısıyla temsil sadece siyasette mecliste oluyor. bu parti de girsin meclise hak ettiği oranda akp de kalsın chp de mhp de. zaten daha iyi olduğunu anlatmayı beceren bir şekilde önde oluyor.  ",23.11.2017 16:19,mr frodo
kendisiyle alakalı the economistin son sayısında baya detaylı ve de kimlerden oy alabileceği ile ilgili bir makale yayınlanmış. vakti olanlar alsın baya okusun adamların analizi bizim kamillerden daha iyi valla  ,23.11.2017 16:32,tiscioglie
"90'lardan kabus gibi hatırlıyordum kendisini içişleri bakanı olarak, ama geçende bir röportajını izledim keklemiyorsa bizi çok gelişmiş, aklı başında mantıklı laflar ediyor. hala beni temsil etmiyor elbette ama diğerlerinden açık ara iyi görünüyor.  ",23.11.2017 16:38,germinale
"dyp, akp, mhp, reformist ülkücülük ve merkez partilerinden sonra şimdi de 2019'da chp ile birlikte hareket edeceğini beyan eden nato'cu.kariyerini marksist parti'den ovacık belediye başkanı adayı olarak sürdürmesini bekliyorum ileride, ne de olsa washington'dan eline tebligat geliyor, onları yapıyor, partisinin bi önemi yok. 2002'deki erdoğan'ı görüyorum bu kadında, bu ülkenin makus talihi hiç mi değişmeyecek?  ",24.11.2017 14:18 ~ 14:19,fenahuyluspazo
"kendisini karalama çalışmaları erken başlamıştır.e madem baraji geçemeyecek, madem nato destekçisi, madem pek bi varlık gösteremeyecek siz neden tasalanıyorsunuz bu kadar. niye kendinize dert edinip başlığı altında dövünüyorsunuz?ben söyleyim, korkuyorsunuz.illa %20 30 oy alıp hükümet kurmak zorunda değil. barajı geçip meclise girmesi yetecektir ki barajı geçecektir de. işte o zaman muhalefet gücünü ortaya koyup bir sonraki seçimde daha gümbür gümbür gelecektir.akpartiyi korkutan şey de bu. ama feci şekilde de akılları karışmış durumda. bu haliyle iyi partinin %10 barajını aşmasının önüne geçilebilir kampanyalarla bilmemnelerle. baraj %10 da kalsa bu sefer mhp barajı aşamayabilir ve tek başına imkanı yok tutunamazlar siyaset arenasında.risk alıp %5 ve %7 gibi bir baraj kararı verilse bu sefer mhp de iyi parti de kesin olarak meclise girecek. çok kararsızlar. korkuları bundan.  ",24.11.2017 15:23,galektersiz
"ülkemizde uzun bir süredir ""küskünler"" siyasetçi türetiyor ,özne ""oyveren"" olduğunda neden se sadakat ve dahi liyakat hep rafa kaldırılıyor.türeyene değil türetene bakmak daha efektif sonuçlar verir her zaman.kanaatimce türeten sorunlu (de ki ilkesiz) bir süredir.  ",25.11.2017 14:03 ~ 14:05,kukulak
ben buna inat akpye oy vericem diyen dalyarakları ortaya çıkarmış manevi taşşaklı ablamızdır. ulan haysiyetsiz yalancılar bu kadın sizin akpye oy verme sebebiniz nasıl olabilir? hele hele güya akpye hiç oy vermemişken. maaşlı şerefsizlik yapıyorsunuz anladık da şu kadınla fetöyü aynı cümle içinde kullanmak için şerefsizlik de yetersiz kalır.ilk kez oy verceğin parti ve fetö yaz google sana cevap verir.  ,25.11.2017 23:37,lonelyboy
"lider karakter olduğu söylenen kişi.peki nerede?..gören duyan var mı 2 gündür kendisini?dün reza zarrab davası büyük satışlarla başladı. hiç mi söyleyecek bir şeyi yok sözde muhalefet partisi başkanı olarak?kemal kılıçdaroğlu önemli belgeler açıkladı. yok mu tek kelime fikri? ülke siyasi tarihinin en çalkantılı günlerinden birinde, bir muhalefet partisi lideri pozisyon almak için bekler mi hiç? peh!  ",29.11.2017 11:41 ~ 12:21,protospher
"kendisi chp'den oy çalmak için kullanılan bir isimdi de, chp'nin başına 70 yaşına gelmiş, girdiği her türlü seçimi kaybeden adamı da yeniden kendisi mi koydu acaba?  ",07.02.2018 18:46,bozo1
